evid,datetime,lat,long,mag,f_type,strike,dip,rake,length,dip_dist,z_tor,dbottom,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
2016p859569,2016-11-14T00:58:29.167977Z,-42.40417862,173.610199,4.093532954,domain,64.455474,62.212923,147,1.623202627,1.335291509,12.29592767,13.47724157,-42.40417862,173.610199,0.479505304,0.596007825,-42.40424185,173.5997218,12295.92767,-42.397844,173.6174559,12295.92767,-42.40928266,173.603032,13477.24157,-42.40288431,173.6207672,13477.24157
2016p859570,2016-11-14T00:59:00.908423Z,-41.70093918,174.2285614,4.340158707,domain,246.458855,62.185942,173,1.454730414,1.368770467,8.570689304,9.781320953,-41.70093918,174.2285614,0.490545147,0.784389532,-41.70239812,174.2388568,8570.689304,-41.707802,174.2229305,8570.689304,-41.69715851,174.2356906,9781.320953,-41.70256194,174.2197654,9781.320953
2016p859572,2016-11-14T01:00:08.828579Z,-41.69152069,174.3125305,4.390029865,domain,251.110647,60.326043,173,1.762361508,1.413261391,4.955926712,6.183848235,-41.69152069,174.3125305,0.487337993,0.667263398,-41.69286158,174.3241389,4955.926712,-41.69822837,174.30421,4955.926712,-41.68693198,174.3212957,6183.848235,-41.69229827,174.3013684,6183.848235
2016p859576,2016-11-14T01:02:12.772549Z,-42.67287827,172.8005219,3.996051814,domain,55.947167,68.044693,147,0.975465043,0.935894603,8.718962982,9.586982557,-42.67287827,172.8005219,0.509345664,0.67082847,-42.67362059,172.7938915,8718.962982,-42.66871891,172.8037703,8718.962982,-42.67623569,172.7962742,9586.982557,-42.67133381,172.8061533,9586.982557
2016p859578,2016-11-14T01:03:21.402111Z,-42.35915375,173.3731689,4.693981319,domain,247.442204,65.725804,173,2.669068595,2.321854247,3.709733781,5.826309452,-42.35915375,173.3731689,0.465720308,0.591340154,-42.35949862,173.3897401,3709.733781,-42.36881757,173.3598617,3709.733781,-42.35157499,173.3852452,5826.309452,-42.36089277,173.3553698,5826.309452
2016p859584,2016-11-14T01:06:46.163391Z,-42.27676392,173.877243,4.450241071,domain,247.696127,64.520416,173,2.26898,2.319578365,9.204587456,11.29856045,-42.27676392,173.877243,0.533310389,0.50001712,-42.27666278,173.8931149,9204.587456,-42.28461275,173.8677662,9204.587456,-42.26838487,173.888406,11298.56045,-42.27633379,173.8630599,11298.56045
2016p859616,2016-11-14T01:23:39.928741Z,-42.21730423,173.5533295,4.347432053,domain,254.311262,63.605874,173,1.541877493,1.831117056,4.694329889,6.334566439,-42.21730423,173.5533295,0.46038934,0.626736086,-42.21995043,173.5633048,4694.329889,-42.22379228,173.5453517,4694.329889,-42.21290571,173.5605754,6334.566439,-42.21674713,173.5426242,6334.566439
2016p859625,2016-11-14T01:28:22.710137Z,-42.0522,173.981,4.9,cmt_unc,331,64,6,3.297000966,3.93167391,14.13725346,17.67101856,-42.0522,173.981,0.509621117,0.527128003,-42.0693981,173.9815062,14137.25346,-42.0435938,173.9617956,14137.25346,-42.06171622,173.9996071,17671.01856,-42.03591505,173.9798916,17671.01856
2016p859628,2016-11-14T01:30:14.594775Z,-42.367,173.7613,5.1,cmt,56,75,114,3.759661017,3.476647068,8.187405054,11.54558825,-42.367,173.7613,0.500016212,0.539754636,-42.37298603,173.7391443,8187.405054,-42.35380328,173.7767653,8187.405054,-42.37966431,173.7453348,11545.58825,-42.36047953,173.7829578,11545.58825
2016p859663,2016-11-14T01:46:19.020407Z,-42.57909775,173.1627197,4.294580037,domain,55.91474,68.673954,147,1.249244733,1.441849588,5.865184414,7.208304797,-42.57909775,173.1627197,0.478166636,0.705346082,-42.5793658,173.1541659,5865.184414,-42.57304315,173.1667569,5865.184414,-42.58327193,173.1577567,7208.304797,-42.5769489,173.1703482,7208.304797
2016p859677,2016-11-14T01:56:07.158558Z,-41.90433884,173.9035187,4.410031853,domain,246.286275,69.489262,173,1.921492452,1.334421506,10.29810152,11.54792942,-41.90433884,173.9035187,0.468275974,0.80652576,-41.90409615,173.915276,10298.10152,-41.9112225,173.8941651,10298.10152,-41.90025904,173.9129543,11547.92942,-41.90738496,173.8918444,11547.92942
2016p859686,2016-11-14T02:01:12.490385Z,-42.53105545,173.8614807,4.1246688,domain,67.177902,64.335655,147,1.724653022,1.759900892,9.683541657,11.26982253,-42.53105545,173.8614807,0.45939852,0.453533503,-42.53103221,173.8509556,9683.541657,-42.52486315,173.870226,9683.541657,-42.53733166,173.8546413,11269.82253,-42.53116198,173.8739132,11269.82253
2016p859690,2016-11-14T02:02:58.268749Z,-42.38520813,173.849884,4.642384835,domain,53.857109,67.981144,147,2.973132117,3.247840347,10.66806737,13.67901193,-42.38520813,173.849884,0.482965238,0.442363719,-42.38904918,173.8319886,10668.06737,-42.37304294,173.8609388,10668.06737,-42.39784035,173.840831,13679.01193,-42.38183188,173.8697829,13679.01193
2016p859698,2016-11-14T02:07:44.364492Z,-42.40238953,173.1899109,4.597391765,domain,246.317476,64.294601,173,2.075342545,2.037363748,3.914627454,5.750365844,-42.40238953,173.1899109,0.551550264,0.591245764,-42.40253167,173.2051995,3914.627454,-42.41007806,173.1821264,3914.627454,-42.395251,173.2008631,5750.365844,-42.40279652,173.1777921,5750.365844
2016p859719,2016-11-14T02:18:11.906992Z,-41.96553802,173.9925842,4.443441529,domain,258.931103,67.425064,173,1.887736487,2.084317309,4.582452971,6.50706621,-41.96553802,173.9925842,0.518421845,0.594206115,-41.96793757,174.0053141,4582.452971,-41.97139494,173.983009,4582.452971,-41.9608822,174.0033494,6507.06621,-41.96433917,173.9810466,6507.06621
2016p859780,2016-11-14T02:50:49.509392Z,-41.68114471,174.2645569,4.396134118,domain,253.785474,66.899176,173,1.672288302,1.842004638,4.711898743,6.406203807,-41.68114471,174.2645569,0.481106266,0.672424257,-41.68320315,174.2755097,4711.898743,-41.68762062,174.2563024,4711.898743,-41.67698093,174.2729624,6406.203807,-41.68139795,174.2537567,6406.203807
2016p859789,2016-11-14T02:56:06.321290Z,-42.41259384,173.609375,4.3368904,domain,59.495108,63.671877,147,1.356383863,1.101184853,3.980137313,4.967094987,-42.41259384,173.609375,0.480352762,0.710169045,-42.41292841,173.600416,3980.137313,-42.4066527,173.6145579,3980.137313,-42.416702,173.6034652,4967.094987,-42.41042592,173.6176076,4967.094987
2016p859872,2016-11-14T03:40:18.721966Z,-41.7441,174.3871,4.7,cmt_unc,180,43,96,3.3429482,2.924359789,19.31877368,21.31318226,-41.7441,174.3871,0.518186497,0.341568085,-41.72839555,174.3955454,19318.77368,-41.75849677,174.3961975,19318.77368,-41.72870495,174.3698372,21313.18226,-41.75880649,174.3704773,21313.18226
2016p859920,2016-11-14T04:05:47.475920Z,-42.3089,173.6582,4.6,cmt_unc,236,80,-157,1.639466019,2.607654119,9.562963479,12.13100147,-42.3089,173.6582,0.336214107,0.559585382,-42.30797404,173.6654542,9562.963479,-42.31632469,173.6490486,9562.963479,-42.30461113,173.6623466,12131.00147,-42.31296133,173.6459415,12131.00147
2016p859929,2016-11-14T04:10:21.828468Z,-42.1553,173.5954,4.6,cmt_unc,265,75,-168,1.333821473,2.214182146,3.423398059,5.562133778,-42.1553,173.5954,0.397613127,0.737165386,-42.15863809,173.6022723,3423.398059,-42.15976833,173.5861985,3423.398059,-42.15349985,173.601619,5562.133778,-42.15463,173.5855465,5562.133778
2016p859971,2016-11-14T04:32:50.950455Z,-42.39436722,173.6893158,4.44117702,domain,54.7928,64.891795,147,1.645560111,1.383461794,6.132036606,7.384772383,-42.39436722,173.6893158,0.463617818,0.645492461,-42.39560104,173.679101,6132.036606,-42.38695949,173.6953421,6132.036606,-42.3998961,173.6832599,7384.772383,-42.39125397,173.6995014,7384.772383
2016p860053,2016-11-14T05:16:32.460259Z,-42.4441,173.4866,4.8,cmt_unc,170,58,18,2.115363244,2.644951546,9.747803469,11.99084959,-42.4441,173.4866,0.457917128,0.558257148,-42.43425417,173.4938472,9747.803469,-42.4529956,173.4984616,9747.803469,-42.4365171,173.4770829,11990.84959,-42.45525922,173.4816925,11990.84959
2016p860073,2016-11-14T05:27:05.963126Z,-42.49502563,173.65625,4.042302114,domain,60.78649,60.441938,147,0.965563008,0.877922726,7.046614862,7.810281422,-42.49502563,173.65625,0.458486946,0.779050381,-42.49435769,173.649537,7046.614862,-42.49005529,173.6597475,7046.614862,-42.49774707,173.6521445,7810.281422,-42.49344444,173.6623553,7810.281422
2016p860110,2016-11-14T05:46:32.515462Z,-41.70000458,174.1405182,4.384301017,domain,246.97799,67.538834,173,1.589696253,1.550603329,8.491408876,9.92438141,-41.70000458,174.1405182,0.450841751,0.758314357,-41.70110375,174.1505767,8491.408876,-41.70687713,174.1330942,8491.408876,-41.69622156,174.1477054,9924.38141,-41.7019945,174.1302239,9924.38141
2016p860111,2016-11-14T05:47:14.245366Z,-41.7047,174.2786,4.2,cmt_unc,212,65,122,1.77969118,2.028747497,18.30396134,20.14263099,-41.7047,174.2786,0.585601558,0.378555582,-41.69817897,174.2884158,18303.96134,-41.71189622,174.2773535,18303.96134,-41.69418527,174.2795985,20142.63099,-41.70790169,174.2685349,20142.63099
2016p860119,2016-11-14T05:51:36.587218Z,-42.3033,173.8088,4.4,cmt_unc,302,62,-4,1.648518503,2.34244241,7.95949617,10.02775006,-42.3033,173.8088,0.61619513,0.503083222,-42.31232376,173.8158111,7959.49617,-42.30457631,173.7987494,7959.49617,-42.30387487,173.8227723,10027.75006,-42.29612844,173.805712,10027.75006
2016p860169,2016-11-14T06:18:09.420504Z,-42.51335526,173.1607056,4.519389175,domain,64.995881,62.981681,147,1.757510106,1.509286122,4.031549905,5.376114541,-42.51335526,173.1607056,0.510998836,0.638661923,-42.5132164,173.1485444,4031.549905,-42.50649947,173.1679155,4031.549905,-42.51880774,173.1520857,5376.114541,-42.51209021,173.1714582,5376.114541
2016p860189,2016-11-14T06:29:05.067508Z,-41.7529,174.2993,4.4,cmt_unc,154,65,20,1.389828634,1.777343861,6.006888699,7.617709281,-41.7529,174.2993,0.33407594,0.616525088,-41.74728518,174.3017447,6006.888699,-41.75845034,174.3092992,6006.888699,-41.75034194,174.2936865,7617.709281,-41.76150764,174.30124,7617.709281
2016p860192,2016-11-14T06:30:25.247489Z,-42.50624466,173.4183655,4.254961774,domain,57.060327,69.980733,147,1.9720419,1.939630421,14.34167805,16.16411126,-42.50624466,173.4183655,0.485015631,0.464341861,-42.50864058,173.4065701,14341.67805,-42.49891053,173.426649,14341.67805,-42.5136434,173.4109977,16164.11126,-42.50391258,173.4310775,16164.11126
2016p860215,2016-11-14T06:43:00.476414Z,-41.7324,174.2838,5.3,cmt,249,62,-170,6.03701058,7.321517883,13.04742195,19.51193854,-41.7324,174.2838,0.465933514,0.456736092,-41.73608589,174.322216,13047.42195,-41.75632755,174.2548379,13047.42195,-41.7073596,174.3068216,19511.93854,-41.72759199,174.2394682,19511.93854
2016p860224,2016-11-14T06:47:50.814078Z,-42.3196,173.9684,5.7,cmt,238,52,126,10.54503914,8.672264522,11.25842086,18.09225856,-42.3196,173.9684,0.502538256,0.547507755,-42.31599343,174.0416767,11258.42086,-42.36724755,173.9339173,11258.42086,-42.27552746,174.0066986,18092.25856,-42.32674867,173.8989787,18092.25856
2016p860234,2016-11-14T06:52:53.413850Z,-41.74937439,174.3078613,4.703110268,domain,248.483674,65.537257,173,2.48225571,2.104762203,10.57252498,12.48834424,-41.74937439,174.3078613,0.542393569,0.671022976,-41.74962512,174.325511,10572.52498,-41.75814014,174.2979081,10572.52498,-41.742368,174.3215174,12488.34424,-41.75088203,174.293917,12488.34424
2016p860241,2016-11-14T06:55:50.311321Z,-42.42734909,173.1867523,4.195853031,domain,248.466748,60.321767,173,1.426062056,1.104666668,4.247540719,5.207296859,-42.42734909,173.1867523,0.53877602,0.784010906,-42.42838393,173.1973571,4247.540719,-42.43312449,173.1812447,4247.540719,-42.42380609,173.1949024,5207.296859,-42.4285463,173.178791,5207.296859
2016p860273,2016-11-14T07:13:53.229697Z,-42.03152084,173.7525177,4.293931098,domain,245.55038,69.695719,173,1.640543012,1.566638825,10.81046788,12.27976048,-42.03152084,173.7525177,0.489906495,0.6337652,-42.0312799,173.7630762,10810.46788,-42.03751347,173.7451076,10810.46788,-42.02684111,173.7603051,12279.76048,-42.03307425,173.7423374,12279.76048
2016p860280,2016-11-14T07:17:31.839536Z,-42.2425,174.0504,4.4,cmt_unc,62,65,-177,1.745846596,2.131434792,8.886332401,10.81806835,-42.2425,174.0504,0.501092937,0.576511297,-42.24218156,174.0380774,8886.332401,-42.23463042,174.0566352,8886.332401,-42.24929696,174.0433203,10818.06835,-42.24174497,174.0618795,10818.06835
2016p860287,2016-11-14T07:21:04.889714Z,-41.7567,174.3142,5.5,cmt,239,66,163,8.150696466,7.811775963,13.18797207,20.32438452,-41.7567,174.3142,0.522686346,0.534165865,-41.74940664,174.3684853,13187.97207,-41.78817792,174.2852303,13187.97207,-41.72511531,174.3482951,20324.38452,-41.76387184,174.2650586,20324.38452
2016p860311,2016-11-14T07:34:32.175875Z,-41.67195892,174.2345886,4.671141824,domain,251.019503,69.727109,173,2.208020473,2.310683285,3.631382527,5.79892586,-41.67195892,174.2345886,0.460140944,0.631414123,-41.67314204,174.2481281,3631.382527,-41.6798787,174.2231727,3631.382527,-41.66635822,174.2448692,5798.92586,-41.67309415,174.219916,5798.92586
2016p860329,2016-11-14T07:43:28.787649Z,-41.9319458,174.0223083,4.469306892,domain,241.94039,64.375682,173,1.92043678,1.794773851,5.962852073,7.581108218,-41.9319458,174.0223083,0.498669768,0.593457163,-41.93143495,174.0351068,5962.852073,-41.93975242,174.0147979,5962.852073,-41.92530637,174.0306044,7581.108218,-41.93362304,174.0102967,7581.108218
2016p860435,2016-11-14T08:40:02.466424Z,-41.7233,174.313,4.1,cmt_unc,148,86,-21,1.243411237,1.303705653,17.07541367,18.37594356,-41.7233,174.313,0.62159791,0.710930472,-41.7171379,174.30861,17075.41367,-41.72654266,174.316723,17075.41367,-41.71758241,174.3076919,18375.94356,-41.72698724,174.3158048,18375.94356
2016p860567,2016-11-14T09:49:56.794300Z,-42.4273,173.792,5.1,cmt,188,77,9,4.23410936,3.125903868,2.736438883,5.782226037,-42.4273,173.792,0.518386096,0.743177708,-42.40831236,173.8017623,2736.438883,-42.44611984,173.7950788,2736.438883,-42.40748996,173.7932897,5782.226037,-42.44529699,173.7866011,5782.226037
2016p860592,2016-11-14T10:03:50.252905Z,-42.5979,173.2972,4.6,cmt_unc,160,34,-3,1.577190517,2.904174761,10.21882417,11.84281809,-42.5979,173.2972,0.601929068,0.481021399,-42.58627436,173.3064509,10218.82417,-42.59960355,173.3130918,10218.82417,-42.59376067,173.2789111,11842.81809,-42.60709146,173.2855469,11842.81809
2016p860612,2016-11-14T10:14:31.385531Z,-41.70589447,174.3147125,4.329987359,domain,245.28144,64.291265,173,1.79083171,1.613930337,10.71306275,12.16723157,-41.70589447,174.3147125,0.496736599,0.634757587,-41.70604265,174.3266613,10713.06275,-41.71300997,174.3072504,10713.06275,-41.7003565,174.323026,12167.23157,-41.7073232,174.3036163,12167.23157
2016p860725,2016-11-14T11:14:20.932638Z,-41.6919,174.2682,4.5,cmt_unc,209,50,122,2.261462899,2.723753972,18.14699186,20.23350846,-41.6919,174.2682,0.583782395,0.408819244,-41.68445816,174.2832658,18146.99186,-41.70241551,174.270446,18146.99186,-41.67701866,174.2647215,20233.50846,-41.69497403,174.2518979,20233.50846
2016p860729,2016-11-14T11:16:42.803917Z,-41.7052,174.2662,4.8,cmt_unc,233,77,167,2.930917467,3.649676661,17.35742652,20.91356221,-41.7052,174.2662,0.575597147,0.461898426,-41.69857455,174.2850046,17357.42652,-41.7147692,174.2571895,17357.42652,-41.69273647,174.278951,20913.56221,-41.70892965,174.2511369,20913.56221
2016p860744,2016-11-14T11:24:53.269476Z,-42.2598,173.7587,4.6,cmt_unc,61,55,162,1.39858065,2.070625713,8.075212534,9.77136982,-42.2598,173.7587,0.662100323,0.545225065,-42.2588319,173.7450632,8075.212534,-42.25262848,173.7598189,8075.212534,-42.2681408,173.7521546,9771.36982,-42.26193647,173.7669118,9771.36982
2016p860751,2016-11-14T11:27:55.441968Z,-42.01970673,173.7700653,4.738805955,domain,245.428486,69.506304,173,2.590626754,2.59113879,3.458170618,5.885318088,-42.01970673,173.7700653,0.555837112,0.635243388,-42.01890702,173.7887672,3458.170618,-42.02880063,173.7604285,3458.170618,-42.01150829,173.78412,5885.318088,-42.02140074,173.7557839,5885.318088
2016p860755,2016-11-14T11:30:36.335566Z,-41.67373276,174.2756958,4.688174526,domain,249.229186,64.976783,173,2.284570126,2.967705323,7.266735119,9.955881117,-41.67373276,174.2756958,0.457302464,0.538049851,-41.67592009,174.2903519,7266.735119,-41.68350095,174.2648382,7266.735119,-41.66541084,174.2847948,9955.881117,-41.67299044,174.2592846,9955.881117
2016p860758,2016-11-14T11:32:10.524230Z,-42.29262924,173.647522,4.330352517,domain,247.479716,67.680359,173,2.156333865,1.750076784,13.40609689,15.02505719,-42.29262924,173.647522,0.516797038,0.566376002,-42.29183568,173.6617497,13406.09689,-42.2994103,173.6376639,13406.09689,-42.28632445,173.6586044,15025.05719,-42.29389841,173.6345203,15025.05719
2016p860810,2016-11-14T11:59:43.970411Z,-41.6925,174.2897,4.2,cmt_unc,152,86,-22,1.190648468,1.082791326,11.05666585,12.13681955,-41.6925,174.2897,0.632844035,0.873333259,-41.68627001,174.286025,11056.66585,-41.69566129,174.2929294,11056.66585,-41.68659828,174.2852302,12136.81955,-41.69598961,174.2921345,12136.81955
2016p860816,2016-11-14T12:03:00.722161Z,-42.4156,173.6269,4.5,cmt_unc,198,64,16,1.785278069,3.460642668,12.86164364,15.97204867,-42.4156,173.6269,0.405442148,0.365983321,-42.41089538,173.6359888,12861.64364,-42.42622276,173.6294375,12861.64364,-42.4067696,173.6184138,15972.04867,-42.42209601,173.6118585,15972.04867
2016p860892,2016-11-14T12:43:44.218511Z,-42.091259,173.8218231,4.073765562,domain,250.24373,69.755067,173,1.290663644,1.308130223,7.017605967,8.244922448,-42.091259,173.8218231,0.539001265,0.605981299,-42.09140111,173.8308629,7017.605967,-42.09543538,173.8162267,7017.605967,-42.08757799,173.828963,8244.922448,-42.09161201,173.8143275,8244.922448
2016p860963,2016-11-14T13:21:06.503340Z,-41.7315,174.3087,4.4,cmt_unc,335,67,37,2.16604733,2.489636519,16.02980079,18.32152329,-41.7315,174.3087,0.372331773,0.423349339,-41.73965346,174.3084759,16029.80079,-41.72210095,174.2971144,16029.80079,-41.7358303,174.3189997,18321.52329,-41.71827885,174.3076361,18321.52329
2016p860973,2016-11-14T13:26:08.208578Z,-42.34943771,173.6739655,4.200733368,domain,62.827478,65.42243,147,1.156917362,1.228144322,16.45822054,17.57509377,-42.34943771,173.6739655,0.529738619,0.642402818,-42.34937843,173.6655257,16458.22054,-42.34454734,173.67797,16458.22054,-42.35345442,173.6684011,17575.09377,-42.34862301,173.680846,17575.09377
2016p860972,2016-11-14T13:26:11.499183Z,-41.71522903,174.2425385,4.547217894,domain,249.996956,69.384265,173,2.549895472,2.021461156,14.74707075,16.63908335,-41.71522903,174.2425385,0.527730213,0.692282065,-41.71506581,174.2597617,14747.07075,-41.72323251,174.2311146,14747.07075,-41.70907519,174.2567182,16639.08335,-41.71724111,174.2280734,16639.08335
2016p861018,2016-11-14T13:50:50.695400Z,-41.5632,174.3954,4.3,cmt_unc,316,81,14,1.246675753,1.459926742,21.87328155,23.31523417,-41.5632,174.3954,0.366989922,0.781383825,-41.5672522,174.3977593,21873.28155,-41.55930271,174.3872028,21873.28155,-41.56579966,174.3996983,23315.23417,-41.55785035,174.3891418,23315.23417
2016p861036,2016-11-14T14:00:34.870479Z,-41.94679642,174.136261,4.030654548,domain,253.029993,67.065809,173,1.356896039,1.389241369,38.9585701,40.23799616,-41.94679642,174.136261,0.538695194,0.535187489,-41.94727667,174.1457243,38958.5701,-41.95099816,174.1301326,38958.5701,-41.94263309,174.1437351,40237.99616,-41.94635431,174.1281443,40237.99616
2016p861037,2016-11-14T14:00:39.046717Z,-42.32414627,173.8574982,4.344135621,domain,242.792266,64.784108,173,1.959841073,2.061756558,9.760615171,11.62590471,-42.32414627,173.8574982,0.543677997,0.564590421,-42.32362342,173.8717436,9760.615171,-42.33185157,173.850701,9760.615171,-42.31662572,173.8667735,11625.90471,-42.32485295,173.8457326,11625.90471
2016p861081,2016-11-14T14:24:10.281962Z,-41.89554977,174.4177704,4.306159239,domain,252.028495,68.395698,173,1.49854791,1.985234855,0,1.845769808,-41.89554977,174.4177704,0.504465734,0.310930142,-41.8952783,174.4272779,0,-41.89965377,174.4101912,0,-41.88905164,174.4244209,1845.769808,-41.89342666,174.4073356,1845.769808
2016p861086,2016-11-14T14:26:59.878565Z,-42.7383,173.141,4.3,cmt_unc,85,52,155,1.247948423,1.568582419,8.377834306,9.61389412,-42.7383,173.141,0.654956555,0.503345944,-42.73459312,173.1305271,8377.834306,-42.73359531,173.145712,8377.834306,-42.74325558,173.1315736,9613.89412,-42.74225764,173.1467606,9613.89412
2016p861102,2016-11-14T14:35:33.101233Z,-42.3973,173.4817,4.2,cmt_unc,263,74,-163,1.490560653,1.414677125,13.15031334,14.51018827,-42.3973,173.4817,0.426514852,0.624827064,-42.39874607,173.4897391,13150.31334,-42.40045738,173.4717754,13150.31334,-42.39526305,173.4891346,14510.18827,-42.39697425,173.4711719,14510.18827
2016p861107,2016-11-14T14:38:20.278032Z,-41.55784225,174.3939362,4.357726,domain,248.480808,69.503683,173,1.81758625,1.599060052,10.94520939,12.44304046,-41.55784225,174.3939362,0.534077125,0.704211997,-41.55778591,174.4064986,10945.20939,-41.56403569,174.3863557,10945.20939,-41.55312568,174.4039349,12443.04046,-41.559375,174.3837931,12443.04046
2016p861190,2016-11-14T15:22:18.158521Z,-41.6524,174.1721,4.4,cmt_unc,16,89,-168,1.297911534,1.667043442,15.71986888,17.38665842,-41.6524,174.1721,0.382065368,0.768022052,-41.65665652,174.1702776,15719.86888,-41.64537737,174.1743694,15719.86888,-41.65672532,174.1706147,17386.65842,-41.64544615,174.1747064,17386.65842
2016p861251,2016-11-14T15:54:55.848495Z,-42.4878,173.0379,4.7,cmt_unc,36,63,89,2.692969952,1.744808837,3.55415901,5.108795067,-42.4878,173.0379,0.480173212,0.286781583,-42.49602207,173.0264187,3554.15901,-42.47639523,173.0456677,3554.15901,-42.50021315,173.0342198,5108.795067,-42.48058502,173.0534677,5108.795067
2016p861263,2016-11-14T16:01:24.848559Z,-42.38137054,173.6062927,4.261819773,domain,61.116971,67.970062,147,1.807159238,2.079027886,15.04177617,16.96901005,-42.38137054,173.6062927,0.538198568,0.44942523,-42.38290261,173.5939056,15041.77617,-42.37494048,173.6130504,15041.77617,-42.389028,173.5985396,16969.01005,-42.3810651,173.6176855,16969.01005
2016p861471,2016-11-14T17:51:42.814723Z,-42.6726532,172.8095093,4.211637432,domain,74.685513,65.268637,147,1.121908326,1.405699861,8.766490119,10.04325822,-42.6726532,172.8095093,0.445394669,0.532502272,-42.67111001,172.802623,8766.490119,-42.66846352,172.8158362,8766.490119,-42.67622132,172.8045026,10043.25822,-42.67357461,172.8177167,10043.25822
2016p861511,2016-11-14T18:13:04.447453Z,-42.51493835,173.5816345,4.453884331,domain,58.807648,64.365697,147,2.248220642,2.073692516,14.12466932,15.99425591,-42.51493835,173.5816345,0.481129137,0.576538282,-42.51607164,173.5671197,14124.66932,-42.50546768,173.590432,14124.66932,-42.52295458,173.5728388,15994.25591,-42.51234947,173.5961527,15994.25591
2016p861596,2016-11-14T18:58:24.455148Z,-41.7858,174.1985,4.1,cmt_unc,297,84,-18,1.003749034,1.033997165,13.09957988,14.1279127,-41.7858,174.1985,0.599655226,0.875611576,-41.78895794,174.204496,13099.57988,-41.78496674,174.1936587,13099.57988,-41.78808455,174.2050701,14127.9127,-41.78409341,174.194233,14127.9127
2016p861632,2016-11-14T19:17:34.290413Z,-42.2626,173.6904,4.9,cmt_unc,168,41,39,3.245249032,3.682125573,13.97764491,16.39333664,-42.2626,173.6904,0.42477461,0.42321422,-42.2481915,173.7007135,13977.64491,-42.27672789,173.7092121,13977.64491,-42.25359128,173.6678207,16393.33664,-42.28213019,173.6763053,16393.33664
2016p861719,2016-11-14T20:04:12.832461Z,-42.5377,173.2021,4.1,cmt_unc,216,25,75,1.256292241,0.76228908,3.832150801,4.154308087,-42.5377,173.2021,0.475540573,0.521016305,-42.53523866,173.2099143,3832.150801,-42.54440789,173.2009516,3832.150801,-42.53159384,173.2030963,4154.308087,-42.54076254,173.1941331,4154.308087
2016p861727,2016-11-14T20:08:39.028175Z,-41.6509,174.407,4,cmt_unc,145,85,-5,0.780168079,1.101882255,9.221450524,10.31913978,-41.6509,174.407,0.613145898,0.709262179,-41.64705191,174.4042915,9221.450524,-41.6527407,174.4097891,9221.450524,-41.64755945,174.4033579,10319.13978,-41.65324828,174.4088554,10319.13978
2016p861773,2016-11-14T20:32:53.904006Z,-42.48439789,174.0742645,4.3379147,domain,219.931027,84.878681,45,1.34336756,1.078150017,11.0201316,12.09397756,-42.48439789,174.0742645,0.529934617,0.912485067,-42.47993007,174.0805667,11020.1316,-42.48930401,174.0702359,11020.1316,-42.4793823,174.0796594,12093.97756,-42.48875616,174.0693285,12093.97756
2016p861850,2016-11-14T21:14:09.460464Z,-42.2186,173.5915,4.3,cmt_unc,144,73,9,0.977594341,1.632248112,6.866903163,8.427829796,-42.2186,173.5915,0.382204667,0.725912937,-42.21404012,173.5921921,6866.903163,-42.22112659,173.5992208,6866.903163,-42.21659035,173.5875383,8427.829796,-42.22367711,173.5945667,8427.829796
2016p861988,2016-11-14T22:27:13.281234Z,-42.55625153,174.0875549,4.549162513,domain,217.851869,90,45,1.864408959,1.837736518,3.871658626,5.709395144,-42.55625153,174.0875549,0.541147217,0.613984302,-42.54900662,174.0949696,3871.658626,-42.56239431,174.0812665,3871.658626,-42.54900662,174.0949696,5709.395144,-42.56239431,174.0812665,5709.395144
2016p862211,2016-11-15T00:26:26.764634Z,-42.8056,172.8869,4.3,cmt_unc,40,48,103,1.491547987,1.433208299,13.65827807,14.7233594,-42.8056,172.8869,0.534184462,0.320841159,-42.80930601,172.8777463,13658.27807,-42.79902845,172.889491,13658.27807,-42.81486648,172.8867215,14723.3594,-42.80458801,172.8984658,14723.3594
2016p862325,2016-11-15T01:26:55.925085Z,-42.30036545,173.9200287,4.502752321,domain,243.967389,65.097768,173,2.378800379,2.211376309,8.347081523,10.3528609,-42.30036545,173.9200287,0.485945715,0.576292632,-42.3000138,173.9354818,8347.081523,-42.30962379,173.9096891,8347.081523,-42.29251985,173.9304137,10352.8609,-42.30212869,173.9046232,10352.8609
2016p862339,2016-11-15T01:34:45.265970Z,-41.6966,174.2247,5.4,cmt_unc,325,76,9,4.792394135,6.673821008,12.42706766,18.90264767,-41.6966,174.2247,0.404693117,0.551754798,-41.71545848,174.2296584,12427.06766,-41.68045568,174.1959662,12427.06766,-41.70694808,174.2453925,18902.64767,-41.67194989,174.2116965,18902.64767
2016p862356,2016-11-15T01:43:52.932327Z,-41.6616,174.2572,4.8,cmt_unc,222,52,129,3.11335024,4.200717811,18.65062628,21.96083709,-41.6616,174.2572,0.56414566,0.407639814,-41.65593895,174.2806138,18650.62628,-41.67704962,174.2560046,18650.62628,-41.64061038,174.2572334,21960.83709,-41.66171612,174.2326222,21960.83709
