172.6309,-43.5761,1.1435
172.6319,-43.5756,1.1435
172.633,-43.5751,1.1435
172.634,-43.5747,1.1435
172.6351,-43.5742,1.1435
172.6362,-43.5738,1.1435
172.6372,-43.5733,1.1435
172.6383,-43.5728,1.1435
172.6394,-43.5724,1.1435
172.6404,-43.5719,1.1435
172.6415,-43.5715,1.1435
172.6425,-43.571,1.1435
172.6436,-43.5705,1.1435
172.6447,-43.5701,1.1435
172.6458,-43.5696,1.1435
172.6468,-43.5691,1.1435
172.6479,-43.5687,1.1435
172.6489,-43.5682,1.1435
172.65,-43.5677,1.1435
172.6511,-43.5673,1.1435
172.6521,-43.5668,1.1435
172.6532,-43.5664,1.1435
172.6543,-43.5659,1.1435
172.6553,-43.5654,1.1435
172.6564,-43.565,1.1435
172.6574,-43.5645,1.1435
172.6585,-43.5641,1.1435
172.6596,-43.5636,1.1435
172.6606,-43.5631,1.1435
172.6617,-43.5627,1.1435
172.6628,-43.5622,1.1435
172.6638,-43.5617,1.1435
172.6649,-43.5613,1.1435
172.6659,-43.5608,1.1435
172.667,-43.5604,1.1435
172.6681,-43.5599,1.1435
172.6691,-43.5594,1.1435
172.6702,-43.559,1.1435
172.6712,-43.5585,1.1435
172.6723,-43.558,1.1435
172.6734,-43.5576,1.1435
172.6744,-43.5571,1.1435
172.6755,-43.5567,1.1435
172.6766,-43.5562,1.1435
172.6776,-43.5557,1.1435
172.6787,-43.5553,1.1435
172.6798,-43.5548,1.1435
172.6808,-43.5544,1.1435
172.6819,-43.5539,1.1435
172.6829,-43.5534,1.1435
172.684,-43.553,1.1435
172.6851,-43.5525,1.1435
172.6861,-43.552,1.1435
172.6872,-43.5516,1.1435
172.6883,-43.5511,1.1435
172.6893,-43.5506,1.1435
172.6904,-43.5502,1.1435
172.6915,-43.5497,1.1435
172.6925,-43.5493,1.1435
172.6936,-43.5488,1.1435
172.6946,-43.5483,1.1435
172.6957,-43.5479,1.1435
172.6968,-43.5474,1.1435
172.6978,-43.547,1.1435
172.6989,-43.5465,1.1435
172.7,-43.546,1.1435
172.701,-43.5456,1.1435
172.7021,-43.5451,1.1435
172.7031,-43.5446,1.1435
172.7042,-43.5442,1.1435
172.7053,-43.5437,1.1435
172.7063,-43.5432,1.1435
172.7074,-43.5428,1.1435
172.7084,-43.5423,1.1435
172.7095,-43.5419,1.1435
172.7106,-43.5414,1.1435
172.7116,-43.5409,1.1435
172.7127,-43.5405,1.1435
172.7138,-43.54,1.1435
172.7148,-43.5395,1.1435
