evid,datetime,lat,lon,depth,loc_type,loc_grid,mag,mag_type,mag_method,mag_unc,mag_orig,mag_orig_type,mag_orig_unc,ndef,nsta,nmag,t_res,reloc,tect_class,tect_method,domain_no,domain_type,strike,dip,rake,f_length,f_width,f_type,z_tor,z_bor,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
3626942,2011-12-14T14:47:10.529000Z,-45.3401,167.1501,99,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,14,10,0,0.13397,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,352,28,32,1.282272975,1.947667021,cmt_unc,98.6104689,99.52484318,-45.3401,167.1501,0.313521397,0.426008377,-45.34414051,167.1411357,98610.4689,-45.33265377,167.1400467,98610.4689,-45.3431084,167.162981,99524.84318,-45.33162165,167.1618876,99524.84318
3627072,2011-12-14T20:34:28.734000Z,-46.2318,165.9356,16,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,12,9,0,0.28063,no,Interface,puy_slab2_dep_02.26.18,25,Strike-slip,135,72,79,1.958143216,1.935016716,cmt_unc,15.57063555,17.41094581,-46.2318,165.9356,0.502184964,0.233310904,-46.22423142,165.928836,15570.63555,-46.23770476,165.9450615,15570.63555,-46.22766936,165.9229074,17410.94581,-46.24114352,165.9391323,17410.94581
3627205,2011-12-15T01:55:07.398000Z,-37.64177,175.90282,247.276,GROPE,nz1dr,4.282,ML,uncorrected,0.238,4.282,ML,0.238,42,29,92,0.22634,no,Undetermined,hik_kerm_fault_300km_wgs84_poslon,2,Extensional,162.158891,43.985258,-79,1.724365842,1.843253186,domain,246.5983436,247.8784337,-37.64177,175.90282,0.444689466,0.529381779,-37.63314201,175.9073944,246598.3436,-37.64777025,175.9139519,246598.3436,-37.63715139,175.8932463,247878.4337,-37.65178051,175.8998014,247878.4337
3629014,2011-12-18T14:00:18.419000Z,-37.98709,176.60204,139.7905,GROPE,nz1dr,4.213,ML,uncorrected,0.21,4.213,ML,0.21,73,65,122,0.28416,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,45.201865,55.264525,-94,1.620273403,1.306078853,domain,139.0528465,140.1261709,-37.98709,176.60204,0.404533239,0.687260562,-37.9882671,176.5927015,139052.8465,-37.9775974,176.6052657,139052.8465,-37.99283472,176.5988936,140126.1709,-37.98216437,176.6114575,140126.1709
3630363,2011-12-21T02:23:56.598000Z,-37.85435,176.54596,136.4592,GROPE,nz1dr,4.295,ML,uncorrected,0.151,4.295,ML,0.151,68,66,114,0.27288,no,Slab,,4,Extensional,38.973719,58.74238,-94,2.07581559,1.396772344,domain,135.7112974,136.9053183,-37.85435,176.54596,0.507737551,0.626373142,-37.8594995,176.5346641,135711.2974,-37.84453579,176.5487813,135711.2974,-37.86340795,176.5412539,136905.3183,-37.84844349,176.5553704,136905.3183
3630748,2011-12-21T20:58:05.677000Z,-37.31053,179.84808,12,GROPE,nz1dr,4.545,ML,uncorrected,0.212,4.545,ML,0.212,19,15,111,0.16664,no,Outer-rise,hik_kerm_fault_300km_wgs84_poslon,8,Contractional,230.142624,39.528884,-68,2.36493732,2.313615102,domain,11.18963862,12.6621786,-37.31053,179.84808,0.434647446,0.55031537,-37.31045579,179.86405,11189.63862,-37.32520378,179.8449454,11189.63862,-37.29894245,179.8501189,12662.1786,-37.31368816,179.8310138,12662.1786
3631359,2011-12-23T00:58:38.147000Z,-43.4862,172.7957,2,CMT,CMT,5.8,Mw,CMT,,5.8,Mw,,64,59,0,0.26801,no,Crustal,NZSMDB,17,Contractional,45,63,105,8.70030228,6.765269072,cmt,0,6.027898881,-43.4862,172.7957,0.474852527,0.331790569,-43.50592657,172.7505809,0,-43.45067245,172.8268436,0,-43.52553722,172.7773752,6027.898881,-43.47026543,172.8536383,6027.898881
3713218,2011-12-23T00:59:58.429000Z,-43.51254,172.84502,7.8092,GROPE,nz1dr,4.463,ML,uncorrected,0.316,4.463,ML,0.316,26,15,11,0.17496,no,Crustal,,17,Contractional,59.207738,72.850689,147,1.559030929,1.687742256,domain,6.825018228,8.437722786,-43.51254,172.84502,0.510998883,0.610267868,-43.51384857,172.834626,6825.018228,-43.50668495,172.8512133,6825.018228,-43.51770238,172.8377677,8437.722786,-43.51053831,172.8543556,8437.722786
3713228,2011-12-23T01:00:25.550000Z,-43.53272,172.78339,9.1263,GROPE,nz1dr,4.291,ML,uncorrected,0.229,4.291,ML,0.229,43,26,11,0.21827,no,Crustal,,17,Contractional,57.600439,67.493337,147,1.253549427,1.101773857,domain,8.305529794,9.323387075,-43.53272,172.78339,0.553856842,0.80637062,-43.53346575,172.773877,8305.529794,-43.527443,172.7869974,8305.529794,-43.5366776,172.7766619,9323.387075,-43.53065453,172.7897828,9323.387075
3713670,2011-12-23T01:00:50.092000Z,-43.52054,172.7907,5,GROPE,nz1dr,4.053,ML,uncorrected,0.265,4.053,ML,0.265,24,18,9,0.25221,no,Crustal,,17,Contractional,63.810148,68.329211,147,0.986919644,1.155323673,domain,4.439652842,5.513319344,-43.52054,172.7907,0.501652415,0.521900569,-43.52069596,172.7839863,4439.652842,-43.51679413,172.7949577,4439.652842,-43.52414742,172.786304,5513.319344,-43.52024538,172.7972758,5513.319344
3713255,2011-12-23T01:00:53.931000Z,-43.5239,172.8291,2,CMT,CMT,5,Mw,CMT,,5,Mw,,77,46,0,0.26239,no,Crustal,,17,Contractional,59,61,125,3.061416115,3.66950543,cmt_unc,0.50009764,3.709519404,-43.5239,172.8291,0.573169795,0.467343488,-43.52558234,172.8051838,500.0976396,-43.51143567,172.8376947,500.0976396,-43.5393317,172.8164805,3709.519404,-43.52518186,172.8489962,3709.519404
3713288,2011-12-23T01:02:57.633000Z,-43.50551,172.80582,9.2805,GROPE,nz1dr,4.281,ML,uncorrected,0.236,4.281,ML,0.236,23,11,23,0.18969,no,Crustal,,17,Contractional,53.628239,64.354971,147,1.460874006,0.949400629,domain,8.638812396,9.494690103,-43.50551,172.80582,0.489221264,0.749742164,-43.50707643,172.796436,8638.812396,-43.49930075,172.8110118,8638.812396,-43.51006078,172.7994405,9494.690103,-43.50228473,172.8140167,9494.690103
3631363,2011-12-23T01:06:26.095000Z,-43.4729,172.8406,4,CMT,CMT,5.4,Mw,CMT,,5.4,Mw,,68,50,0,0.28523,no,Crustal,,17,Contractional,41,43,103,5.175044817,4.337828487,cmt,2.102404169,5.060796083,-43.4729,172.8406,0.517971228,0.641428143,-43.47903081,172.7998486,2102.404169,-43.44392878,172.8419215,2102.404169,-43.49781975,172.8294017,5060.796083,-43.46270696,172.8714706,5060.796083
3713774,2011-12-23T01:07:20.673000Z,-43.45296,172.91635,12.3875,GROPE,nz1dr,4.537,ML,uncorrected,0.243,4.537,ML,0.243,28,17,11,0.22795,no,Crustal,,17,Contractional,59.321301,63.966987,147,1.776143693,1.893790406,domain,11.47226202,13.17391093,-43.45296,172.91635,0.471652277,0.537853594,-43.45333755,172.9046252,11472.26202,-43.4451917,172.923516,11472.26202,-43.45977843,172.9098573,13173.91093,-43.45163174,172.9287493,13173.91093
3713809,2011-12-23T01:07:51.689000Z,-43.47498,172.81737,7.4752,GROPE,nz1dr,4.704,ML,uncorrected,0.22,4.704,ML,0.22,43,30,29,0.20018,no,Crustal,,17,Contractional,60.031882,63.624476,147,2.161876756,1.727327978,domain,6.321611515,7.869127447,-43.47498,172.81737,0.450352596,0.745445305,-43.47487384,172.8034088,6321.611515,-43.46518758,172.8265929,6321.611515,-43.48086771,172.8081292,7869.127447,-43.47118051,172.8313149,7869.127447
3714307,2011-12-23T01:11:23.118000Z,-43.51894,172.82423,8.0818,GROPE,nz1dr,4.535,ML,uncorrected,0.228,4.535,ML,0.228,32,24,147,0.22337,no,Crustal,,17,Contractional,56.898108,64.765821,147,1.776541236,2.114239263,domain,7.124094714,9.03657826,-43.51894,172.82423,0.441088984,0.500765242,-43.51937114,172.8130564,7124.094714,-43.51066365,172.8314948,7124.094714,-43.5261796,172.8191268,9036.57826,-43.51747115,172.8375665,9036.57826
3631367,2011-12-23T01:14:58.662000Z,-43.4738,172.83932,8.5276,GROPE,nz1dr,4.086,ML,uncorrected,0.256,4.086,ML,0.256,35,24,95,0.18965,no,Crustal,,17,Contractional,70.715812,67.733532,147,1.023584867,0.94693485,domain,7.864035231,8.7403587,-43.4738,172.83932,0.466974237,0.757214422,-43.47290265,172.8326348,7864.035231,-43.46987566,172.844588,7864.035231,-43.47595432,172.8340915,8740.3587,-43.47292719,172.8460453,8740.3587
3631369,2011-12-23T01:30:27.078000Z,-43.5258,172.8002,4,CMT,CMT,4.4,Mw,CMT,,4.4,Mw,,56,37,0,0.26742,no,Crustal,,17,Contractional,149,52,-14,1.305935265,1.677947768,cmt_unc,3.116471658,4.438712543,-43.5258,172.8002,0.62814115,0.668205281,-43.51627116,172.8023249,3116.471658,-43.52636461,172.8106154,3116.471658,-43.52104246,172.7913525,4438.712543,-43.5311367,172.7996417,4438.712543
3717543,2011-12-23T01:41:39.033000Z,-43.47933,172.83583,6.9179,GROPE,nz1dr,4.37,ML,uncorrected,0.184,4.37,ML,0.184,32,23,151,0.23149,no,Crustal,,17,Contractional,66.925744,62.443604,147,1.437722032,1.286560429,domain,6.218904645,7.359512387,-43.47933,172.83583,0.515455112,0.612827118,-43.47890862,172.825633,6218.904645,-43.47385867,172.8420016,6218.904645,-43.4838435,172.8285035,7359.512387,-43.47879314,172.8448731,7359.512387
3631372,2011-12-23T01:50:25.300000Z,-43.46387,172.83257,9.5686,GROPE,nz1dr,4.067,ML,uncorrected,0.247,4.067,ML,0.247,40,25,89,0.23205,no,Crustal,,17,Contractional,57.627706,62.034725,147,1.058181265,0.929045157,domain,8.97348154,9.794043917,-43.46387,172.83257,0.503367545,0.72525682,-43.46402359,172.8249168,8973.48154,-43.4589384,172.8359789,8973.48154,-43.46734116,172.827791,9794.043917,-43.46225569,172.8388535,9794.043917
3631380,2011-12-23T02:18:03.590000Z,-43.53,172.7428,5,CMT,CMT,5.9,Mw,CMT,,5.9,Mw,,50,43,0,0.28059,no,Crustal,NZSMDB,17,Contractional,57,51,123,9.482001745,7.561664263,cmt,1.255314569,7.131831413,-43.53,172.7428,0.513142486,0.637228741,-43.53078035,172.6718564,1255.314569,-43.48452025,172.770447,1255.314569,-43.56680318,172.7037552,7131.831413,-43.52051594,172.8023804,7131.831413
3719081,2011-12-23T02:19:55.517000Z,-43.48764,172.79787,6.5018,GROPE,nz1dr,4.111,ML,uncorrected,0.139,4.111,ML,0.139,20,9,8,0.12593,no,Crustal,,17,Contractional,57.386854,64.111514,147,1.052932853,0.944134249,domain,5.909949534,6.759335697,-43.48764,172.79787,0.493346294,0.696797866,-43.48796916,172.7905431,5909.949534,-43.48287886,172.8015282,5909.949534,-43.49110073,172.7932801,6759.335697,-43.48601017,172.8042655,6759.335697
3631381,2011-12-23T02:20:03.892000Z,-43.48699,172.74001,10.6238,GROPE,nz1dr,4.112,ML,uncorrected,0.186,4.112,ML,0.186,25,15,10,0.14342,no,Crustal,,17,Contractional,63.111116,69.045974,147,1.19518242,1.029054479,domain,10.05765417,11.01865489,-43.48699,172.74001,0.498361804,0.589121133,-43.48765654,172.7322248,10057.65417,-43.48281954,172.7454278,10057.65417,-43.49061672,172.7342701,11018.65489,-43.4857795,172.7474736,11018.65489
3719086,2011-12-23T02:22:18.988000Z,-43.4748,172.81033,8.8851,GROPE,nz1dr,4.057,ML,uncorrected,0.239,4.057,ML,0.239,15,9,14,0.21747,no,Crustal,,17,Contractional,53.39505,66.744769,147,0.98345598,1.020930192,domain,8.267830415,9.205815302,-43.4748,172.81033,0.462586743,0.658080523,-43.47531428,172.8038571,8267.830415,-43.47005022,172.8136348,8267.830415,-43.47823302,172.8068197,9205.815302,-43.47296871,172.8165976,9205.815302
3719091,2011-12-23T02:23:38.631000Z,-43.53423,172.78046,10.9023,GROPE,nz1dr,4.153,ML,uncorrected,0.182,4.153,ML,0.182,43,24,20,0.18922,no,Crustal,,17,Contractional,55.540978,67.617118,147,1.18748072,1.184572674,domain,10.21964104,11.31496782,-43.53423,172.78046,0.516378625,0.623246844,-43.53525074,172.77223,10219.64104,-43.52922436,172.7843696,10219.64104,-43.53860589,172.7753764,11314.96782,-43.53257918,172.7875164,11314.96782
3631395,2011-12-23T02:40:00.376000Z,-43.48851,172.79097,7.7748,GROPE,nz1dr,4.356,ML,uncorrected,0.233,4.356,ML,0.233,59,40,156,0.17248,no,Crustal,,17,Contractional,52.169737,66.954359,147,1.442262955,1.43575083,domain,6.900277944,8.221446255,-43.48851,172.79097,0.491840049,0.661930844,-43.48976338,172.7812146,6900.277944,-43.48182452,172.7953296,6900.277944,-43.49376863,172.7854636,8221.446255,-43.48582925,172.799579,8221.446255
3721310,2011-12-23T02:47:58.422000Z,-43.46477,172.82187,8.8112,GROPE,nz1dr,4.649,ML,uncorrected,0.242,4.649,ML,0.242,45,32,201,0.19023,no,Crustal,,17,Contractional,59.668715,67.571853,147,1.901735764,1.977533158,domain,7.577750199,9.405700218,-43.46477,172.82187,0.559516411,0.67477217,-43.46562824,172.8073354,7577.750199,-43.45701311,172.8276519,7577.750199,-43.47149972,172.8120275,9405.700218,-43.46288376,172.8323453,9405.700218
3631409,2011-12-23T03:14:35.659000Z,-43.4734,172.8345,6,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,47,28,0,0.20472,no,Crustal,,17,Contractional,42,25,97,1.475738206,0.733078665,cmt_unc,5.853913046,6.163725477,-43.4734,172.8345,0.507471334,0.471533544,-43.47651018,172.8254168,5853.913046,-43.46665326,172.8376528,5853.913046,-43.48052235,172.8315106,6163.725477,-43.47066478,172.8437464,6163.725477
3722398,2011-12-23T03:22:07.177000Z,-43.50741,172.80928,14.6574,GROPE,nz1dr,4.144,ML,uncorrected,0.37,4.144,ML,0.37,41,24,53,0.2003,no,Crustal,,17,Contractional,67.652195,64.545823,147,1.097302751,1.060236151,domain,13.9922148,14.94953308,-43.50741,172.80928,0.463676727,0.694842262,-43.50650268,172.8019721,13992.2148,-43.50276693,172.8145385,13992.2148,-43.51030123,172.8041032,14949.53308,-43.50656526,172.8166702,14949.53308
3631416,2011-12-23T03:24:05.336000Z,-43.4577,172.8513,6,CMT,CMT,4.3,Mw,CMT,,4.3,Mw,,35,27,0,0.22763,no,Crustal,,17,Contractional,192,66,66,1.434950642,1.653708841,cmt_unc,5.509754888,7.020493087,-43.4577,172.8513,0.440419032,0.324506994,-43.45254788,172.8555755,5509.754888,-43.46518159,172.8518572,5509.754888,-43.4512781,172.8474469,7020.493087,-43.46391155,172.843727,7020.493087
3631432,2011-12-23T03:50:14.223000Z,-43.4955,172.7734,4,CMT,CMT,4.7,Mw,CMT,,4.7,Mw,,51,36,0,0.28505,no,Crustal,,17,Contractional,53,36,108,2.233515416,1.755935923,cmt_unc,3.471734373,4.503847613,-43.4955,172.7734,0.502817238,0.511829135,-43.49632316,172.7568911,3471.734373,-43.48426476,172.7789979,3471.734373,-43.50656069,172.7674261,4503.847613,-43.49450028,172.7895346,4503.847613
3631436,2011-12-23T04:00:39.038000Z,-43.50175,172.84007,14.5359,GROPE,nz1dr,4.013,ML,uncorrected,0.209,4.013,ML,0.209,27,18,95,0.28536,no,Crustal,,17,Contractional,52.216786,68.923272,147,0.915607735,0.833141462,domain,13.93324249,14.71064652,-43.50175,172.84007,0.531037786,0.775217882,-43.50277016,172.8335535,13933.24249,-43.49773171,172.842518,13933.24249,-43.50490559,172.8358184,14710.64652,-43.49986697,172.844783,14710.64652
3725434,2011-12-23T04:46:04.739000Z,-43.48581,172.87695,5,GROPE,nz1dr,4.078,ML,uncorrected,0.245,4.078,ML,0.245,41,26,79,0.28459,no,Crustal,,17,Contractional,62.946068,69.525831,147,1.045206407,1.017345837,domain,4.327320728,5.280400807,-43.48581,172.87695,0.488685382,0.705795124,-43.48588,172.8699118,4327.320728,-43.48161196,172.8814314,4327.320728,-43.48873585,172.8719073,5280.400807,-43.48446761,172.8834273,5280.400807
3631642,2011-12-23T12:30:19.201000Z,-43.5405,172.8597,2,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,27,23,0,0.26275,no,Crustal,,17,Contractional,263,89,-156,1.144608163,1.075416276,cmt_unc,1.160616925,2.23586941,-43.5405,172.8597,0.44597764,0.780638117,-43.54007833,172.8659944,1160.616925,-43.54131701,172.8519294,1160.616925,-43.53991056,172.8659665,2235.86941,-43.54114924,172.8519015,2235.86941
3631755,2011-12-23T17:37:31.051000Z,-43.6638,172.8397,4,CMT,CMT,4.9,Mw,CMT,,4.9,Mw,,55,39,0,0.24732,no,Crustal,,17,Contractional,347,73,10,1.979124793,3.894841284,cmt_unc,1.968319374,5.692974618,-43.6638,172.8397,0.488605219,0.545468102,-43.67353507,172.8348647,1968.319374,-43.65616364,172.8293911,1968.319374,-43.67124765,172.8486345,5692.974618,-43.65387687,172.8431572,5692.974618
3631761,2011-12-23T17:57:26.939000Z,-43.54366,172.80133,8.9034,GROPE,nz1dr,4.028,ML,uncorrected,0.258,4.028,ML,0.258,35,28,85,0.28702,no,Crustal,,17,Contractional,65.085277,63.703913,147,0.969527042,0.964291957,domain,8.423609449,9.288113282,-43.54366,172.80133,0.522044109,0.554989501,-43.54363154,172.7944117,8423.609449,-43.539973,172.8053078,8423.609449,-43.54712405,172.7966276,9288.113282,-43.5434653,172.8075242,9288.113282
3632032,2011-12-24T06:41:56.358000Z,-37.44586,177.72964,86.8326,GROPE,nz1dr,4.449,ML,uncorrected,0.204,4.449,ML,0.204,69,67,114,0.22223,no,Slab,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,3.199468,71.641543,89,1.995783006,2.089320925,domain,85.78535393,87.76833809,-37.44586,177.72964,0.53512787,0.528116207,-37.45544832,177.7256519,85785.35393,-37.4374978,177.7257785,85785.35393,-37.45548129,177.7330763,87768.33809,-37.43753088,177.733201,87768.33809
3633692,2011-12-27T17:32:08.594000Z,-37.7208,176.1861,278.0685,GROPE,nz1dr,4.473,ML,uncorrected,0.163,4.473,ML,0.163,56,54,105,0.1865,no,Slab,,4,Extensional,38.185172,50.959363,-94,2.491046633,3.556518049,domain,277.2335959,279.9959414,-37.7208,176.1861,0.502969057,0.302244625,-37.7262955,176.1715126,277233.5959,-37.70820357,176.188205,277233.5959,-37.73821941,176.1919984,279995.9414,-37.72012471,176.208688,279995.9414
3633787,2011-12-27T22:22:07.952000Z,-39.13176,174.83093,191.7531,GROPE,nz1dr,4.543,ML,uncorrected,0.21,4.543,ML,0.21,83,78,114,0.24811,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,206.153392,57.999334,-127,2.00203014,2.222941634,domain,190.7333785,192.6185262,-39.13176,174.83093,0.517908461,0.540923914,-39.12571961,174.8426767,190733.3785,-39.14206575,174.8328927,190733.3785,-39.12123579,174.830329,192618.5262,-39.13758096,174.8205426,192618.5262
3634452,2011-12-29T06:03:58.696000Z,-46.00531,166.00458,12,GROPE,nz1dr,4.037,ML,uncorrected,0.191,4.037,ML,0.191,11,8,39,0.20469,no,Interface,puy_slab2_dep_02.26.18,25,Strike-slip,2.567758,42.141002,124,1.433583482,1.679687396,domain,11.48287497,12.6098737,-46.00531,166.00458,0.523787666,0.458851473,-46.01130533,165.9960091,11482.87497,-45.99856255,165.9984547,11482.87497,-46.01278517,166.0118982,12609.8737,-46.00004185,166.0143403,12609.8737
3634529,2011-12-29T09:48:51.690000Z,-43.5341,172.8066,6,CMT,CMT,4,Mw,CMT,,4,Mw,,54,50,0,0.22765,no,Crustal,,17,Contractional,154,69,-4,0.681549744,1.293194919,cmt_unc,5.298852952,6.506154416,-43.5341,172.8066,0.53133521,0.580755568,-43.53010867,172.8076419,5298.852952,-43.53563056,172.8113222,5298.852952,-43.53192916,172.8024811,6506.154416,-43.53745122,172.806161,6506.154416
3634645,2011-12-29T15:45:17.303000Z,-43.4604,172.8,4,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,35,31,0,0.25968,no,Crustal,,17,Contractional,45,41,99,1.138801406,1.028943807,cmt_unc,3.718322196,4.393370071,-43.4604,172.8,0.515546565,0.417270855,-43.46206077,172.7920302,3718.322196,-43.45482768,172.8020081,3718.322196,-43.46701724,172.7988017,4393.370071,-43.45978356,172.8087796,4393.370071
3634716,2011-12-29T19:31:08.806000Z,-41.26178,173.63869,98.5306,GROPE,nz1dr,4.156,ML,uncorrected,0.214,4.156,ML,0.214,56,53,92,0.24582,no,Slab,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,245.455904,71.052412,173,1.457798932,1.761660919,domain,97.83913384,99.50534091,-41.26178,173.63869,0.491756535,0.414994133,-41.26099266,173.647644,97839.13384,-41.26653506,173.6318674,97839.13384,-41.25632183,173.6447615,99505.34091,-41.26186383,173.6289858,99505.34091
3635085,2011-12-30T13:31:49.559000Z,-38.25139,176.16026,158.8075,GROPE,nz1dr,4.37,ML,uncorrected,0.183,4.37,ML,0.183,90,84,113,0.25527,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,50.417553,52.999691,-94,1.863578714,2.197327687,domain,157.9678618,159.7227186,-38.25139,176.16026,0.520354796,0.478465368,-38.25291531,176.1471811,157967.8618,-38.2417886,176.163108,157967.8618,-38.26182818,176.1571941,159722.7186,-38.2507001,176.1731213,159722.7186
3635309,2011-12-31T00:44:47.585000Z,-43.5173,172.7754,4,CMT,CMT,4.5,Mw,CMT,,4.5,Mw,,63,56,0,0.25934,no,Crustal,,17,Contractional,357,67,28,1.223382816,2.910725019,cmt_unc,2.654764337,5.334100844,-43.5173,172.7754,0.387130387,0.502077906,-43.52181425,172.7686339,2654.764337,-43.51081216,172.7678838,2654.764337,-43.52130588,172.7826894,5334.100844,-43.51030387,172.7819368,5334.100844
2012p001403,2012-01-01T12:27:57.130032Z,-43.4625,172.8325,4,CMT,CMT,4.8,Mw,CMT,0.377966934,5.089474533,MLv,0.377966934,24,19,96,0.391842849,no,Crustal,,17,Contractional,25,38,76,2.754956984,1.568016819,cmt_unc,3.578804456,4.544172004,-43.4625,172.8325,0.48048232,0.436305887,-43.47123114,172.8195186,3578.804456,-43.4487706,172.8339749,3578.804456,-43.47595414,172.833351,4544.172004,-43.45349186,172.8478033,4544.172004
2012p001410,2012-01-01T12:31:27.106654Z,-43.4451,172.8235,4,CMT,CMT,4,Mw,CMT,0.363668189,4.376410474,MLv,0.363668189,16,12,56,0.304233323,no,Crustal,,17,Contractional,36,29,91,1.01179971,0.727001779,cmt_unc,3.850578299,4.203035755,-43.4451,172.8235,0.571722442,0.423942517,-43.4478764,172.8165945,3850.578299,-43.44051732,172.8239659,3850.578299,-43.45125173,172.8229422,4203.035755,-43.44389225,172.8303132,4203.035755
2012p001886,2012-01-01T16:45:05.113827Z,-43.45058441,172.8106079,9.765994072,LOCSAT,iasp91,5.314901446,ML,uncorrected,0.35698079,5.314901446,M,,38,23,10,0.359370867,no,Crustal,,17,Contractional,65.254537,67.73257,147,4.733546033,2.748950703,domain,7.564680363,10.10862881,-43.45058441,172.8106079,0.457806136,0.865313805,-43.45132963,172.781618,7564.680363,-43.43357749,172.8347986,7564.680363,-43.45985797,172.7869772,10108.62881,-43.44210337,172.8401637,10108.62881
2012p001887,2012-01-01T16:45:17.101270Z,-43.4672,172.8085,8,CMT,CMT,5.1,Mw,CMT,0.364784928,5.458549751,MLv,0.364784928,19,12,25,0.423696551,no,Crustal,,17,Contractional,64,58,131,3.545297292,3.003899438,cmt,6.203566861,8.75101806,-43.4672,172.8085,0.537633012,0.705188441,-43.46559008,172.7812428,6203.566861,-43.45166454,172.8206768,6203.566861,-43.47848889,172.7898248,8751.01806,-43.46456042,172.8292651,8751.01806
2012p001889,2012-01-01T16:46:36.647332Z,-43.4626236,172.8059998,5.777195454,LOCSAT,iasp91,4.195059624,MLv,uncorrected,0.653231005,4.195059624,MLv,0.653231005,20,12,4,0.65785823,no,Crustal,,17,Contractional,68.892033,67.917546,147,1.179139157,1.634161055,domain,5.011231961,6.525517169,-43.4626236,172.8059998,0.521847097,0.505825117,-43.46199386,172.7975223,5011.231961,-43.45819354,172.8111322,5011.231961,-43.46715928,172.8002402,6525.517169,-43.46335864,172.8138512,6525.517169
2012p001892,2012-01-01T16:48:11.160398Z,-43.37711334,172.727005,7.21749115,LOCSAT,iasp91,4.174411099,MLv,uncorrected,0.530276031,4.174411099,MLv,0.530276031,13,9,3,0.464495755,no,Crustal,,17,Contractional,61.838646,64.804398,147,1.093994297,0.974238339,domain,6.539370649,7.420919694,-43.37711334,172.727005,0.499766343,0.769237406,-43.37688525,172.7191971,6539.370649,-43.37226474,172.7311235,6539.370649,-43.38018358,172.7215983,7420.919694,-43.37556282,172.7335252,7420.919694
